	OPC-like	AC-like	MES1_like	MES2	Other	NPC-like	MES1
LINC00645	0.0007674059393577	0.0001378145633663	0.0	0.0014944890713362	1.6349396442183456e-05	6.526297885936722e-05	0.0
EGLN3	0.0	0.0	0.0	0.0056391154939226	0.0	0.0	0.0
NFKBIA	0.0004364246069402	0.0016029428399863	0.0004320554896826	0.0019608985849675	0.0	0.0	0.0022940894475067
NKX2-1	0.0	0.0	0.0	9.624527172112266e-06	0.000154814100527	0.0012675740445607	0.0
CLEC14A	0.0001024023712926	5.167295349841082e-05	4.7447573304244215e-05	0.0001307504679411	0.0001261208786123	0.0	0.0
RPS29	0.0026414312360272	0.0005971962011825	0.0002145730626212	0.0010716180782729	0.0004468055720529	0.003851260613157	0.0005382121868509
PYGL	0.0	0.0006824202358836	0.0012530759923874	0.0033760069147393	0.0006476875332296	0.0	0.0005472489634935
ERO1A	0.000190755551613	0.0	0.0	0.0059604986138813	0.0	6.311710436063457e-05	0.0
LGALS3	0.0	0.0002309515273694	0.0005554084993518	0.0045399493190911	0.0007819121970518	0.0	0.0018688744241393
LINC00520	7.984696401323842e-05	0.0	0.0	0.0004876048549359	0.0	0.0	0.0
OTX2-AS1	0.0	0.0001896638631922	0.0	0.0002399737327515	3.6886497559845008e-06	0.0	0.0
RTN1	0.0030545789998002	0.0008163024820205	0.0	0.0	0.0	0.0037379517213331	0.0
SYT16	0.0	0.0001138732157389	0.0	0.0	0.0	0.0036691103316772	0.0
ZFP36L1	0.0002847204794065	0.0024096659306802	0.0007216150418194	0.0024170159399762	0.0003805081144432	0.0009297570088306	0.0010797618404834
ACTN1	0.0	0.00394971395666	0.001549361109797	0.0018097572978856	0.0	0.0	0.000592754149989
SMOC1	0.006774563837083	0.0	0.0	0.0	0.0	0.0	0.0
RGS6	0.0	0.0	1.1342764618767596e-05	0.0013844288592857	0.0028018943956984	0.0	0.0001511059931173
SYNDIG1L	0.0	0.0	0.0	0.0002242018700304	3.569325100659108e-05	0.0002206193810402	0.0
LTBP2	0.0	0.0001859102797666	0.0016244007482035	0.0	0.0	0.0	0.0008628931856781
PGF	0.0001114582309076	0.000370780333466	6.296397453558919e-06	0.0001377850016647	8.551372971550392e-05	0.0001260810319409	0.0
ZDHHC22	0.0044879596486286	0.0	0.0	0.0	0.0	0.0013035362658689	0.0
NRXN3	2.5694757773283753e-05	0.0	0.0006432694403697	0.0	0.0001891402906353	0.0008879984613591	0.0014420660328033
DIO2	2.5146558201298053e-05	0.0	0.0008372700806213	0.0003255576879279	0.0008221115527466	0.0001754500058259	0.0003429196035817
KCNK10	0.0010531084725643	0.0	0.0002081480983634	0.0001059516416809	0.0003534677450661	0.0001377857888542	0.0011159075323795
FBLN5	0.0	0.0015391557163795	4.247855576308141e-06	0.0009706765888209	0.0	0.0	0.000656764558615
IFI27	0.0	0.0002649947658826	0.0	0.0	0.0036391330361458	0.0	0.0
SERPINA1	1.0359946047762283e-05	0.0001564984584809	9.86552004992654e-05	0.0005053436289546	0.0	2.5928819821329688e-06	0.0001466519612873
SERPINA5	0.0	0.0009916323696432	0.0	0.0	5.83466198674636e-06	0.0	0.0003391724808202
SERPINA3	0.0	0.0039655233944015	0.0006992482732766	0.0	0.0	0.0	0.0008604838814209
BDKRB2	0.0	0.0	0.0020935827382432	0.0001394713366435	0.0	0.0	0.0002481277334003
BCL11B	0.0	0.0	0.0	3.794180078726425e-06	0.0001311161798565	0.0032793570783492	5.377341378300975e-05
WARS	0.0	0.0009571089384838	0.0004980269674386	0.0014484694912881	0.0029398780290935	5.663776912311539e-05	6.400691987096892e-05
MEG3	0.0001514148314753	0.00013335859242	0.0006352999088687	0.0006938270191449	0.0015349895190196	0.0013212613145842	0.0005686606398506
MEG8	5.152180463292272e-05	8.352347429298803e-05	0.0003619429332435	0.0003612779832847	0.0012540690291868	0.0003367309969854	0.0008398529363248
LINC02285	2.0302738485859997e-06	0.0	4.119668872639392e-05	0.0	2.767885094584863e-05	1.3528443836415938e-05	0.0002507460500784
DIO3	0.0	0.0005797011463988	0.0	0.0	0.0	4.556907688232259e-05	0.0
TNFAIP2	0.0	0.0004875964163558	0.0	0.0016502007488771	0.0	0.0	0.0010500580934081
AHNAK2	0.0	0.0008041133154136	0.0023036923394035	0.0015350223670555	0.0	0.0	0.0003046753845508
IGHG3	0.0	0.0002575236521302	0.0	0.0	0.0	0.0037021012095088	0.0
AC100836.1	2.424118589710797e-05	0.0	0.0	8.254713592624983e-06	7.595664066539811e-06	0.0	0.0
GABRB3	0.0042228872777114	0.0	0.0	0.0	0.0	0.0016323261447623	0.0
FMN1	0.0	0.0	0.0	0.0005570901742607	0.0	0.0	0.001013319083125
RYR3	0.0	0.0004516049930858	0.0	0.0	0.0020120457050774	2.610848609596939e-05	0.0013547521294776
MEIS2	0.0009545025938047	0.0	0.0019843882610626	0.0002712223447683	4.070159590446111e-05	0.0012561878377028	0.0016959176984043
SPRED1	0.0006976115910712	0.0	0.0005838426457403	0.00082527829373	0.0011289509681899	4.23549399317407e-05	0.0033349967854771
THBS1	0.0	0.0004636929721964	0.0	0.0003772465142441	0.0	0.0	0.0015179718640975
AC037198.1	0.0	0.0001489578997292	0.0	0.000222408214489	0.0	0.0	0.0003706198480558
AC090510.4	6.867962426056774e-05	4.258076425474796e-06	0.0	0.0	0.0001060547770004	5.0619349101546734e-05	0.0
FRMD5	0.0005809200601577	0.0004705943204156	0.0024738216554432	9.3718288374936e-05	0.0001448811901866	0.0003023090001321	0.0006505481940317
C15orf48	0.0	0.0001860568094893	2.5425762888279134e-05	0.0012762017024542	0.0	0.0	6.176778441880858e-06
SEMA6D	0.0	0.0003447289853535	0.0007623680629254	0.0	0.0016734318356461	0.0003804865329744	0.0020957261621475
FBN1	7.341015463873616e-05	0.0001044591926295	0.003629331650157	0.0	0.0	6.412367730716086e-05	5.2542386899627495e-05
SHC4	0.0004298119917817	0.0001114528146509	0.0019802239243169	2.5749358198226065e-05	0.0004823932193644	0.0002460117224352	0.000131601323442
GABPB1-AS1	0.0016045042009562	0.0003562433728436	0.0002711933450142	0.000280389525796	0.0006318249200435	0.0026256211262798	8.983643547853169e-05
GLDN	0.0	0.0007595345134679	0.0006882319493338	0.0003586510917164	0.0	0.00016565832807	0.000171758176508
AQP9	0.0	0.000439814448961	0.0	0.0007716770298729	0.0	0.0	0.0002371354986122
ANXA2	0.0	0.0017155956709614	0.0023656085553303	0.0029425782424605	0.0002941910152328	0.0	0.0015442865941663
C2CD4A	0.0	3.672341043165315e-05	0.0	0.001516862986586	0.0	0.0	0.0
C2CD4B	6.556726837419736e-06	0.0	0.0	7.005987261018626e-05	4.2814689230570674e-05	0.0	0.0
CA12	0.0	0.0	0.0021854863798071	0.004144865672981	0.0009469162539666	0.0	0.0
SNX22	0.0020890456023978	0.0	0.0	0.0	0.0	0.0028719720634758	6.804729818517632e-06
PCLAF	0.0004790591451353	0.0	0.0001457963832581	0.0001098125339131	0.0012898579266242	0.0	0.0
RASL12	0.0	0.0029328260308233	0.0	0.0	0.0	0.0	0.0
MEGF11	0.0048280148203266	0.0	3.9054471987625655e-05	6.008078085066818e-05	0.0006569902959692	0.0004677778314994	0.0001091135201604
CORO2B	0.0007866006789863	0.0	0.001551374041403	0.0003400311194191	0.0015814228690293	1.0350451939758243e-05	0.0010978820438676
THSD4	0.0001189508803062	0.0	0.0001503914841034	0.0	0.0005379109883609	4.621017733668592e-05	0.0008905534384039
SEMA7A	0.0007185916947139	0.0	0.0007243942452598	0.0005728707244739	0.0005642031254207	0.0001511434442389	0.0005845026013785
ACSBG1	0.0	0.0004377992142075	0.0001529584553011	0.0	0.0045851388479934	0.0	6.784176994202473e-05
CRABP1	0.0	0.0	7.034290720754655e-06	0.0	9.087747929714096e-05	0.0009948543206446	0.0
AC027228.2	0.0	0.0	7.121877896418718e-05	6.720438722424507e-06	8.524289628788787e-05	0.0002797895835945	5.702741132930991e-05
CHRNA3	0.0	0.0	0.0001249947127743	6.743939315704597e-05	0.0002362042996587	0.0003877361957327	0.0001715934892798
CTSH	0.0	0.0030249511556992	0.0	0.0004842284920123	0.0	0.0	0.0002955633390957
BCL2A1	3.1591024807264515e-05	0.0001206656129941	0.0002146183174469	0.0004952840161	9.755916721346872e-05	0.000106766432744	0.0001113775157438
CTXND1	0.0001815268941687	0.0007571236860074	7.37463965831209e-05	0.0003253745677949	0.0004678245535598	0.0002314116630845	0.0
CEMIP	0.0	0.0001043013964294	0.0004632590955716	0.000149941338832	0.0002458339517789	0.0	0.0014214596591517
NMB	0.0	0.002096701320094	0.0	0.0005016131826637	0.0015377325581668	9.996868865481984e-06	0.0002353327411447
ACAN	0.000154222743375	0.0	0.0	0.0006927375849333	0.0001143734312716	7.449655030038785e-05	0.0
MIR9-3HG	0.0038048190720476	0.0001161476226196	8.355047587710821e-05	1.2943494321195657e-06	4.9011411747633224e-05	0.0010507375317683	0.0
ANPEP	0.0	0.0	0.0009100035860519	0.0004678414117749	0.0	0.0	0.0005078442467559
SV2B	0.0	0.0	0.0	0.0	6.570345520218335e-05	0.0006538611074747	0.0008369056181362
NR2F2	0.0001820549715737	0.0	0.0015353989434843	0.0	0.0013164329970219	0.0011059287800893	0.0
ARRDC4	0.000522971918216	0.0016053935825755	0.0002461901292661	0.0007001782037675	8.358355459185249e-05	0.0007034353183076	0.0013269934897211
SYNM	0.0	0.0040640330000894	0.0002674209280864	0.0	0.000979039239939	0.0	0.0007676548625474
ALDH1A3	0.0	0.0	0.003571180430881	0.0	0.0	0.0	0.0
AC015712.2	3.861078442479611e-05	0.0	0.0023232388419048	0.0	0.0	0.0	0.0
PCSK6	0.0001132562762409	0.0011213299495918	3.783561118397541e-05	0.0	0.0	0.0003569340851106	0.0
HBA2	0.0002724211540207	0.0	0.0	2.540054228645983e-05	0.0	0.0	1.4081422988222443e-06
HBA1	0.0001593986152003	0.0	0.0	2.074657873223768e-05	0.0	0.0	1.539882565496071e-05
MSLN	0.0	0.0	3.7723775988357313e-06	0.0001276214479039	7.560244318693679e-06	7.595788632437215e-05	2.7508843393132424e-05
AC009041.2	0.0046266365225974	0.0	0.0	0.0	0.0	0.0018955325168173	0.0
SOX8	0.0063016247873705	0.0	0.0	0.0	0.0	0.0016917346497957	0.0
AL032819.1	0.0003909519261437	3.514275778377019e-06	2.336198235305942e-06	5.255754631714601e-05	1.2586292293896324e-05	0.0	0.0
TMEM204	4.9326951487395805e-05	5.14474701589793e-05	0.0	9.105029828684367e-05	0.0002924509855105	0.0	0.0
NPW	0.0001883892926664	0.0	0.0	0.0003535011312184	3.744534040222254e-05	0.0001919615224683	0.0
LINC00514	4.136844955080128e-05	5.298489727554404e-05	0.0	4.141526890336249e-05	0.0001030465883927	6.48696329216405e-05	0.0
TNFRSF12A	0.0	0.0002838830045684	0.0010384063434229	0.0034338222979282	0.0002017556473908	0.0	0.0010703280929792
IL32	0.0	0.0005730211244809	0.0003981990013473	0.0020749378695223	0.0	0.0	0.0
PPL	0.0	0.0008249126141652	0.0007660707906241	0.0005912672933725	0.0004495284469016	0.0	0.0001189661034229
GRIN2A	0.0002741573513625	0.0009799243423941	0.0	0.0003642932202327	0.0	7.969133674555435e-05	0.0
SHISA9	0.0009296175344886	0.0001661215098583	0.0001055201343251	0.000167323860346	0.0008090319793517	5.269270045000049e-05	0.0
MYH11	0.0	0.0008858026829868	0.0	3.5445677491236896e-05	0.0	0.0	0.0
ACSM5	0.0002733787107447	0.0008581335639546	0.0	0.0	0.0003658606759713	0.0	0.0
SCNN1G	3.0507736296565713e-06	0.0	0.0004025153403504	0.000498011950088	0.0001461713063758	0.0	5.842652507468423e-05
SCNN1B	0.0	0.0	0.0003682154257334	0.0021330454982716	0.0	0.0	0.0
PRKCB	0.0004659677307318	0.0	0.0012200734040168	0.000785234381719	0.0	0.0014502148509115	0.0
NUPR1	0.0	0.0020303567315536	8.855104498527496e-05	0.002596703676251	0.0002549882235106	0.0	0.0
AC106785.2	0.0004223342225943	0.0	0.0	3.798354729162505e-06	0.0	0.0	0.0
NETO2	1.3599407581479467e-06	4.354941910930541e-05	0.0002775698104811	0.0002943460154526	0.0021833269558802	0.0020366709102519	0.0005365050970732
NKD1	0.003512192079019	0.0	0.0	0.0	5.948093578378974e-05	0.0012401801656263	0.0001073182621854
TOX3	0.002480129554531	0.0	0.0	0.0006325216791262	0.0001004153545036	0.0016737207904651	0.0
MMP2	0.0003733131151625	0.0	0.000241891206397	0.0002183456696989	0.0015602763171376	0.0003472676822314	0.0012143920776335
MT3	0.0001471476050456	0.0002583009602432	0.0004498942783947	0.0023773486504246	0.0038606870127519	0.0	0.0013763726443967
MT2A	0.0	0.0	0.0007790040254986	0.0025193369523686	0.000234467865455	0.0	0.0026480554662625
MT1E	0.0	0.0001666174695213	0.0004555100023012	0.0018842997544338	7.394121232083712e-05	0.0	0.0018243363275742
MT1M	5.228695501377445e-06	0.0004158315987716	0.0001212125604964	0.0014041466976499	0.00072325416832	0.0	0.0006971797985822
MT1G	0.0	1.3439998696346566e-05	0.0	0.0007316716075655	0.0	0.0	0.0004097649452804
MT1X	6.594116288954026e-06	4.061826456478291e-05	0.0	0.0032271167737381	0.0002675163608592	0.0	0.0016433983013759
AC012181.1	0.0001654349757825	0.0001529163031633	2.6780273181791663e-06	0.0004937932808448	5.877927630431595e-05	0.000260818692098	1.8229245871445373e-05
CX3CL1	0.0004430639292684	0.001807819681974	0.0001279814633795	0.0004071840614179	0.0005555117232324	0.0001635971727438	0.0008805110019082
CDH8	0.0	0.0	3.465846887354873e-07	0.0004709062822426	3.25089860154203e-05	0.0013458374462352	0.0003170601460581
CDH5	0.0	0.0	0.0001736778397497	0.0005827824120486	0.0005296698642197	0.0	0.0001358300101341
RRAD	0.0	0.0003009198051712	6.468871561571323e-05	0.0011211869921857	0.0	0.0	0.0011875590954452
TPPP3	0.0003830344452534	0.0021055475801858	0.0005219671182672	0.0004026702624144	0.0001825779081961	0.0	0.0
CDH3	0.0001564993696571	0.0002283262571491	0.0009393108631091	0.0003337598173089	0.0	0.0002079930206507	0.0
HAS3	8.528663174942528e-05	0.0005399543982624	0.0007529520704229	0.000739429131723	0.0	0.0001112724713518	0.0001271949283964
NQO1	0.0	0.0009262581926261	0.0014055611324774	0.0008373535785659	0.0004018903363109	0.0	3.893137105577201e-05
CALB2	1.6407207908606605e-05	0.0001101832049994	7.471890835082298e-05	0.0	9.014140184962775e-05	0.000188730213998	0.0003469371766551
HP	0.0	0.000409686844842	0.0	0.0	0.0	0.0	0.0008115697167904
VAT1L	0.000812827981042	0.0	0.0016913245687585	0.0	0.0	0.0002977848525459	0.0007275541822828
PLCG2	0.0005156756979168	0.0001808128678933	0.0005900158173276	0.0006589314826997	0.000743287138375	0.0004491695825294	0.0001796928459415
CRISPLD2	0.0004055948912443	0.0	0.0006202337842385	0.0001810572649581	0.0007806472049362	0.0	8.134962180974224e-06
AC133540.1	3.5596875082856976e-05	2.9850424769586797e-05	0.0002004687200319	0.0	0.0	6.193360142869561e-06	0.0
AC018695.4	1.1350975030462802e-05	0.0	6.520160166430045e-07	8.678448697745966e-06	7.752258465543411e-06	3.537784258902264e-06	0.0
AC136285.3	1.5449209790009265e-05	1.623496254758606e-06	6.263030314553035e-05	1.3474458440594944e-05	4.311059559052788e-05	0.0	6.980264055613821e-06
SLC7A5	0.0007016242178582	2.195249810911277e-05	0.0	0.0032766321062878	0.0	0.0008719649197816	0.0
TUBB3	0.0012979783446322	0.0005400799144085	0.0019016659172792	0.0005845257543332	0.0006168055545135	0.0022842349284927	0.0012928501383402
DOC2B	2.1630993728665184e-06	0.0001436169233305	0.0	8.261223592906672e-05	0.0001446531734549	0.0005785253494844	0.0
SLC43A2	0.0003894375150656	0.0010556278591819	4.435254773224637e-05	0.0010135094363365	0.0002552548507016	0.0003892949533544	0.0006004203283657
SERPINF1	0.0	0.0007353658758626	0.0003200881340437	0.0	0.0030801564157092	0.0	0.0
SPNS2	0.000366744636164	0.0	0.0	0.0018167133737912	0.0002138362893338	0.0001712564964467	0.0
XAF1	0.0	0.0011256554177554	0.0002431412524079	0.0003737955283746	0.0035324799466861	0.0	0.000114738612557
ATP1B2	0.0004441364493728	0.0013505201466184	0.0	0.0	0.0036316729295508	0.0	0.0022334610462107
GAS7	0.0	0.0010953718401581	0.0010922506327254	0.0006867772898549	0.0019843747750789	0.0	0.0003784004471494
HS3ST3A1	0.0	0.0	0.0017877079836885	0.0002782735153546	1.503758427739838e-05	0.0	0.0007441894158204
HS3ST3B1	0.0	0.0003182069621371	0.0	0.0018478037137764	0.002343219048406	0.0	0.0
PMP22	0.0	0.0005963628312232	0.0005665196174078	0.0019053589076272	0.0016562077718084	0.0	0.0022000236401622
RASD1	0.0008235601811873	0.0022616054162548	0.000183331701847	0.0013756368444702	0.0002705089984988	0.0	0.0001862476593106
MFAP4	0.0	0.0006546795456361	0.0023679587791358	0.0	0.0	1.3192956770840713e-05	0.0001353889485879
SLC47A2	0.0	0.0018192100015332	2.362111512212772e-05	0.0005818085076046	7.377449314894493e-06	0.0	7.708391982982076e-07
AC005730.3	1.7707802397451815e-05	5.2481956308802974e-05	1.3718271444325342e-05	0.0	1.929651772598748e-05	0.0	0.0
MTRNR2L1	0.0023422331439247	0.0003887539685243	0.0001690904525062	0.0008434269707771	0.0007288800892542	0.0009159152645427	0.0022618041030342
NOS2	0.0	0.0	0.0008820635662919	0.0001210582081156	0.0009368376776851	3.577922330484702e-05	0.0
TMEM97	0.0034807136909554	6.086997815978894e-05	0.0001291992352647	0.0003860090437925	0.0007889734641701	0.0	0.0002112865365812
ALDOC	0.0013401825169641	0.0026207225536303	0.0	3.915762259762284e-05	0.0011389470662406	6.567283014868743e-05	0.0002751267936219
SEZ6	0.0021893623246219	0.0	0.0	0.0	0.0029034623658491	0.0009559122454389	0.0
CPD	0.0001516375499846	0.0007339376229402	0.0015476276079503	0.0007763469806637	0.0	6.556719610033018e-05	0.0023100626614914
OMG	0.0045426817600362	0.0004337195694139	0.0	0.0	2.1878347597187256e-05	0.0004967653819718	0.0002062247230528
EVI2A	0.001685016110805	0.0002813034396493	1.248319803533714e-05	0.0	0.0	0.0019545865210512	2.997040750434708e-05
CDK5R1	0.0022492826272355	0.0	1.925343426314627e-05	6.852060572834097e-05	0.0001272163353209	0.0039018365186597	5.8659024161105335e-05
CCL2	0.0	0.0003611250553899	0.0	0.000260295445166	0.0	0.0	0.0029307972508893
CCL7	0.0	0.0	0.0	0.0005232448146626	0.0	0.0	0.0003670671404267
CCL8	0.0	0.0006265816098984	0.0	0.0001511446128145	0.0	1.685972180806178e-05	2.3278133525808347e-05
TMEM132E	0.0	0.002873081154072	0.0	0.0	0.0	0.0	0.0004676684058483
SLFN5	0.0002469436477239	0.0009487176474776	0.0014020179277902	0.0010811092979327	5.221037283129693e-05	0.0003426437278525	0.0004825564282572
MMP28	0.0001006826374829	0.0012029358123256	0.0	0.0	0.0001176563739182	1.4617598970290598e-06	0.0
CCL5	0.0	5.302187704552465e-05	0.0	0.0006352262822372	0.0	0.0001555786834736	0.0005385508123373
CCL18	0.0	0.0	0.0	0.0004420809444509	0.0	0.0	0.0
CCL3	0.0001387773481316	0.0001161944943538	0.0006224369426937	0.0008532437871793	0.0	0.0007738398863554	0.0
AC244093.5	0.0	0.0	0.0	0.000101884247222	3.362237636696112e-05	0.0	5.4863170434804934e-05
AC006441.4	0.0	5.511273642796901e-05	0.0	0.0	0.000354512983831	0.0	1.1824437159068752e-05
STAC2	0.0	0.0002549096343098	0.0	0.0023912588551195	0.0003496651407812	2.131007236271544e-05	0.000141645856167
PPP1R1B	0.0001253166807422	0.0019628120468123	0.0	0.0	0.0	0.0	0.0
IKZF3	4.782791209540657e-05	3.6843592068318424e-05	8.343111440137549e-06	7.802147373918448e-05	0.000104211050492	0.0002178574912251	0.0003924469000623
CSF3	0.0	0.0	0.0	0.0007984528718952	0.0	0.0	0.0007328129747836
CDC6	0.0001748011438037	0.0	0.0003684273401705	0.0002102086104892	0.0011368574148447	0.0001510140461263	0.0
TOP2A	0.0002435910620094	4.6010849308991226e-05	0.0001131479061475	0.0001435760492472	0.0013896203022501	0.000106726038248	0.0
IGFBP4	0.0003184413263694	0.0005265349551436	0.0001002051241805	0.0007073403534432	0.0006343927038756	0.0002390795235638	0.0001236131415015
CCR7	0.0	5.375150536299536e-06	7.276565394539669e-07	0.0002334798455073	0.0001404704365955	0.0002917798954238	0.0001500330784069
KRTAP2-3	2.33971691087479e-05	0.0	0.0	0.0003379734932464	0.0	0.0	0.0
KRT19	0.0	0.0	2.1347333541685866e-05	0.0001314230309828	0.0	4.445081596215546e-05	4.74784981725182e-05
KRT16	0.0	0.0001427338693312	0.0	0.0004845967873847	0.0	0.0	0.0
KRT17	0.0	1.650103105169901e-05	0.0	0.0005811447629042	0.0	0.0	0.0
SOST	1.1660287608718322e-06	0.0	0.0	0.0004670124328904	4.5023845960677e-05	1.0655886012200995e-05	0.0
HIGD1B	0.0001602855016059	1.367445462464589e-05	1.4812331504567056e-06	0.0	1.329896148072132e-05	0.0	3.950791663747388e-05
GFAP	0.0005426978098842	0.0041675562569592	0.0	0.0	0.0009370111585678	0.0	0.0008628612941025
C1QL1	0.0030285630842595	0.0007380805636463	0.0	2.5714734447647293e-05	7.39053385961083e-05	0.0010568966454887	5.887315415254909e-07
RPRML	0.0	0.0	0.0	0.0001071773259734	0.0002158816715717	0.0005111705836003	8.215695707685295e-06
ITGB3	0.0	0.0002160756888401	0.0	0.0013985312162112	0.0	0.0	0.0012425410349796
TBX21	0.0001405383247721	2.2256065273507084e-05	0.0	1.111726187071399e-05	1.2106532582564215e-05	0.000661261510213	7.114395563978022e-05
SP6	0.0	0.000215803283462	1.152492600452277e-05	0.0011540571068617	0.0	0.0	0.0002121245730698
NGFR	0.0	0.0002480514063575	0.0001266706129351	0.0005555263190822	0.0009199818861951	0.0002052815700309	0.0
ITGA3	4.9221010566220875e-06	0.0	0.0017899405664961	0.001093054360245	0.0005857375325668	0.0	0.0012068974660488
COL1A1	0.0	1.1572532015855252e-06	0.0014204361863678	0.0001516956447796	0.0	0.0	0.0004347805464656
ABCC3	0.0	0.0010972764017808	0.0017829729016273	0.0	0.0001040221974091	0.0	0.0017598247441661
CA10	0.0032781634251324	0.0	0.0	0.0	0.0	0.0	0.0
TMEM100	0.0031488162510078	0.0003273822928661	0.0015345918957498	1.0088601800748527e-05	0.0	0.0003683209983395	0.0
SEPTIN4	0.0002199399444286	0.001128625509228	0.0003318386416529	0.000243173860071	0.0001770037507813	0.0002216999565802	0.0018582566450985
VMP1	0.0002130545986153	0.0010683024530966	0.0013162714715004	0.0019283706264439	0.0013831762585043	9.586985669949184e-05	0.001376816855683
CA4	1.838976411678079e-05	0.000794025729017	0.0002200428737608	7.749739797458244e-05	0.0	0.0	0.0
PECAM1	2.333298177121772e-05	5.317290343751516e-05	7.529660130262567e-05	0.0002106350069698	0.0004850604488062	2.8795012123964052e-05	3.074536918731806e-05
FAM20A	0.0	0.0003939816977941	0.0005866519047903	0.0003124799447723	0.0	0.0	0.0005213984547067
ABCA8	0.0	0.0012499654395978	0.0022218189947422	0.0	0.0	0.0	0.0006091509723263
SSTR2	0.0005242885175978	0.0005053500063766	0.0	0.000165998125774	0.0001224414343434	0.0013669423508669	6.932455391729954e-05
SPHK1	0.0	0.0005742773723335	0.0001342271187908	0.0006294353096336	0.0	0.0	0.0014019877650016
AC111170.2	0.0	0.0	1.0506566655771136e-05	3.5936889465879983e-06	5.110509645293241e-05	5.896698618902054e-06	0.0
SOCS3	4.0582133844568775e-05	0.0013359632431349	0.0001452995044939	0.0006794285675026	0.0002757544644332	0.0	0.0027025737970709
NPTX1	4.093080171973559e-05	0.0	6.641046827619208e-05	0.0015473232421425	0.0006064420508699	0.0	0.0
GCGR	1.6845266355279324e-06	7.553774593014596e-05	0.0	0.0003317724483299	0.0	0.0001373042183135	0.0
NPB	0.0001390797066451	0.0002089003089554	0.000421153348361	3.06454119430526e-05	0.0	0.0001746482874963	0.0
HEXD-IT1	0.0001878157274337	4.320597428405602e-05	3.5945279126891816e-05	0.0001056297534115	0.0001040218094971	0.0001944771032151	3.7313453048559985e-05
LINC02564	0.0	0.0	0.0	0.0	0.0	0.0003800372328376	0.0
COLEC12	0.0	0.0030935070292829	5.831941283491893e-06	0.0	0.0010799549023585	0.0	0.000485492264389
TYMS	0.0004997893507247	0.0	0.0006410187065806	0.0010483155695877	0.0017862830746899	6.15542857445178e-05	0.0002804965454101
ADCYAP1	0.0	0.0	0.0	9.946693628167524e-05	7.766289037497e-05	0.0004371234934353	7.917458339581384e-06
EMILIN2	8.690694667803659e-05	8.375984848020697e-05	0.0	0.0001681583413873	0.0007946413952504	2.1638195487715627e-05	0.0017957600046836
DLGAP1	0.0042114487861335	0.0	0.0001363048599721	0.0	0.0002092003874492	0.0011280528750773	9.658136250595286e-05
DLGAP1-AS5	0.0	4.882978711758401e-05	0.0	0.0	2.072412331169557e-05	0.0001559401747654	0.0
EPB41L3	0.0014336588825727	0.0009746552747281	0.0	0.0	0.0	0.0003601731150338	0.0001345373162761
LINC00668	6.323274834176244e-06	6.21171734385527e-05	2.0474459657160463e-05	1.059323929596926e-05	2.506611493553599e-05	7.134185532568493e-06	1.3898239138746945e-05
TWSG1	0.0002156432615756	0.0015903226158058	0.0007355383383122	0.003188693595623	0.0	9.234538529438031e-05	0.0013092420317108
TUBB6	0.0	0.0006087078874557	0.0017479615615884	0.0012447285391188	0.0005487589598092	0.0	0.0020338210017401
AP005482.1	5.923827946786315e-07	0.0	6.9008339777057665e-06	0.0	9.923462377325608e-05	5.295367983177892e-05	0.0001113347026401
AQP4	0.0	0.0051766129956032	0.0	0.0	0.0016934829978947	0.0	0.0006646800672175
DSC1	0.0	0.0	0.0	1.6452912971483557e-05	0.0	0.0004911412253585	0.0
DSG2	0.0	0.0004694780809488	0.0015920952105209	4.549845681768716e-05	0.0	0.0	0.0
KLHL14	3.154066014126515e-05	0.0	0.0003487883603122	0.0	0.0	0.0001599418007921	0.0008990595644571
AC068506.1	0.0	6.673697870877695e-05	0.0	0.0006103628386463	0.0	0.0	0.0
CELF4	0.0002398025678256	0.0	0.0	0.0	0.0001514325391365	0.0033955261068458	0.0
RIT2	0.0003137194271766	0.0004173078702697	0.0	0.0	0.000699008843422	0.0005022741816283	0.0
SYT4	0.0001181883250276	0.0	0.0	0.0	0.0002462433800959	0.001457565459274	0.0
SLC14A1	4.994152255045567e-05	0.0017348984027374	0.0	0.0	0.0	7.945263519280162e-05	0.0
RNF165	0.0016924061748149	0.0	0.0	0.0001227972137523	0.0001471849917901	0.003170177988769	0.0
ST8SIA5	4.8797888748092096e-05	0.0	0.0006603491656594	0.0	0.0008911669051868	0.0001044136576862	0.0014195704648408
LIPG	0.0	0.0008058101360029	0.0	0.0024301442280387	0.0	0.0	0.0
MAPK4	0.0	0.0028619391904408	0.0	0.0007765963209837	0.0003010463312109	0.0	0.0006161890942875
DCC	0.0001994090236376	0.0	0.0001494442852023	1.826084252609365e-05	0.0013575938281921	0.0020313845522659	0.0
RAB27B	0.0006888224104531	0.000273051654121	0.0002177048285513	0.0002477753752457	0.0	0.0026071676223357	0.0001387514263855
ST8SIA3	0.0025011556256717	0.0	0.0	0.0	0.0	0.0030276006797701	0.0002228554208803
ONECUT2	0.0006064656310648	0.0	0.0	2.453804731772956e-05	0.0004557642084108	0.0016302987701657	0.0003262652872414
ALPK2	0.0	0.000520179392878	0.0002239192239413	0.0007495557307556	0.0	0.0	0.0003885399139262
PMAIP1	0.0002350388048255	0.0	0.0016900753647239	0.0002520363227763	0.0	0.000250315577748	0.0
